FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile,Ffufhash
.well-known/acme-challenge,https://iptvguard.app/.well-known/acme-challenge,,42,403,33807,949,3,text/html; charset=utf-8,2.848706ms,,450662a
.well-known/apple-app-site-association,https://iptvguard.app/.well-known/apple-app-site-association,,43,403,33807,949,3,text/html; charset=utf-8,2.826432ms,,450662b
.well-known/apple-developer-merchantid-domain-association,https://iptvguard.app/.well-known/apple-developer-merchantid-domain-association,,44,403,33807,949,3,text/html; charset=utf-8,4.269279ms,,450662c
.well-known/ashrae,https://iptvguard.app/.well-known/ashrae,,45,403,33807,949,3,text/html; charset=utf-8,2.854005ms,,450662d
.well-known/assetlinks.json,https://iptvguard.app/.well-known/assetlinks.json,,46,403,33807,949,3,text/html; charset=utf-8,2.817563ms,,450662e
.well-known/autoconfig/mail,https://iptvguard.app/.well-known/autoconfig/mail,,47,403,33807,949,3,text/html; charset=utf-8,2.955058ms,,450662f
.well-known/browserid,https://iptvguard.app/.well-known/browserid,,48,403,33800,949,3,text/html; charset=utf-8,3.481082ms,,4506630
.well-known/caldav,https://iptvguard.app/.well-known/caldav,,49,403,33800,949,3,text/html; charset=utf-8,3.117247ms,,4506631
.well-known/carddav,https://iptvguard.app/.well-known/carddav,,50,403,33800,949,3,text/html; charset=utf-8,3.917759ms,,4506632
.well-known/change-password,https://iptvguard.app/.well-known/change-password,,51,403,33800,949,3,text/html; charset=utf-8,3.044966ms,,4506633
.well-known/coap,https://iptvguard.app/.well-known/coap,,52,403,33800,949,3,text/html; charset=utf-8,3.012766ms,,4506634
.well-known/core,https://iptvguard.app/.well-known/core,,53,403,33800,949,3,text/html; charset=utf-8,2.921716ms,,4506635
.well-known/csvm,https://iptvguard.app/.well-known/csvm,,54,403,33800,949,3,text/html; charset=utf-8,3.835157ms,,4506636
.well-known/dnt,https://iptvguard.app/.well-known/dnt,,55,403,33800,949,3,text/html; charset=utf-8,2.944753ms,,4506637
.well-known/dnt-policy.txt,https://iptvguard.app/.well-known/dnt-policy.txt,,56,403,33807,949,3,text/html; charset=utf-8,2.833201ms,,4506638
.well-known/dots,https://iptvguard.app/.well-known/dots,,57,403,33807,949,3,text/html; charset=utf-8,2.864039ms,,4506639
.well-known/ecips,https://iptvguard.app/.well-known/ecips,,58,403,33807,949,3,text/html; charset=utf-8,2.783057ms,,450663a
.well-known/enterprise-transport-security,https://iptvguard.app/.well-known/enterprise-transport-security,,59,403,33807,949,3,text/html; charset=utf-8,2.841252ms,,450663b
.well-known/est,https://iptvguard.app/.well-known/est,,60,403,33807,949,3,text/html; charset=utf-8,2.861667ms,,450663c
.well-known/genid,https://iptvguard.app/.well-known/genid,,61,403,33807,949,3,text/html; charset=utf-8,2.852901ms,,450663d
.well-known/hoba,https://iptvguard.app/.well-known/hoba,,62,403,33807,949,3,text/html; charset=utf-8,2.90439ms,,450663e
.well-known/host-meta,https://iptvguard.app/.well-known/host-meta,,63,403,33807,949,3,text/html; charset=utf-8,2.816624ms,,450663f
.well-known/host-meta.json,https://iptvguard.app/.well-known/host-meta.json,,64,403,33800,949,3,text/html; charset=utf-8,2.874836ms,,4506640
.well-known/http-opportunistic,https://iptvguard.app/.well-known/http-opportunistic,,65,403,33800,949,3,text/html; charset=utf-8,3.621558ms,,4506641
.well-known/idp-proxy,https://iptvguard.app/.well-known/idp-proxy,,66,403,33800,949,3,text/html; charset=utf-8,3.082772ms,,4506642
.well-known/jmap,https://iptvguard.app/.well-known/jmap,,67,403,33800,949,3,text/html; charset=utf-8,3.306617ms,,4506643
.well-known/jwks.json,https://iptvguard.app/.well-known/jwks.json,,68,403,33800,949,3,text/html; charset=utf-8,4.340906ms,,4506644
.well-known/keybase.txt,https://iptvguard.app/.well-known/keybase.txt,,69,403,33800,949,3,text/html; charset=utf-8,3.011126ms,,4506645
.well-known/looking-glass,https://iptvguard.app/.well-known/looking-glass,,70,403,33800,949,3,text/html; charset=utf-8,3.012472ms,,4506646
.well-known/mercure,https://iptvguard.app/.well-known/mercure,,72,403,33807,949,3,text/html; charset=utf-8,2.852217ms,,4506648
.well-known/matrix,https://iptvguard.app/.well-known/matrix,,71,403,33800,949,3,text/html; charset=utf-8,3.671695ms,,4506647
.well-known/mta-sts.txt,https://iptvguard.app/.well-known/mta-sts.txt,,73,403,33800,949,3,text/html; charset=utf-8,2.945739ms,,4506649
.well-known/mud,https://iptvguard.app/.well-known/mud,,74,403,33800,949,3,text/html; charset=utf-8,3.004751ms,,450664a
.well-known/nfv-oauth-server-configuration,https://iptvguard.app/.well-known/nfv-oauth-server-configuration,,75,403,33800,949,3,text/html; charset=utf-8,3.094901ms,,450664b
.well-known/ni,https://iptvguard.app/.well-known/ni,,76,403,33800,949,3,text/html; charset=utf-8,3.104817ms,,450664c
.well-known/nodeinfo,https://iptvguard.app/.well-known/nodeinfo,,77,403,33800,949,3,text/html; charset=utf-8,2.969091ms,,450664d
.well-known/oauth-authorization-server,https://iptvguard.app/.well-known/oauth-authorization-server,,78,403,33800,949,3,text/html; charset=utf-8,3.053109ms,,450664e
.well-known/openid-configuration,https://iptvguard.app/.well-known/openid-configuration,,79,403,33800,949,3,text/html; charset=utf-8,3.014199ms,,450664f
.well-known/openid-federation,https://iptvguard.app/.well-known/openid-federation,,80,403,33807,949,3,text/html; charset=utf-8,2.976522ms,,4506650
.well-known/openorg,https://iptvguard.app/.well-known/openorg,,81,403,33807,949,3,text/html; charset=utf-8,2.861723ms,,4506651
.well-known/openpgpkey,https://iptvguard.app/.well-known/openpgpkey,,82,403,33807,949,3,text/html; charset=utf-8,2.834771ms,,4506652
.well-known/pki-validation,https://iptvguard.app/.well-known/pki-validation,,83,403,33807,949,3,text/html; charset=utf-8,2.933447ms,,4506653
.well-known/posh,https://iptvguard.app/.well-known/posh,,84,403,33807,949,3,text/html; charset=utf-8,2.962432ms,,4506654
.well-known/pvd,https://iptvguard.app/.well-known/pvd,,85,403,33807,949,3,text/html; charset=utf-8,2.836446ms,,4506655
.well-known/reload-config,https://iptvguard.app/.well-known/reload-config,,86,403,33807,949,3,text/html; charset=utf-8,2.809967ms,,4506656
.well-known/repute-template,https://iptvguard.app/.well-known/repute-template,,87,403,33807,949,3,text/html; charset=utf-8,2.810986ms,,4506657
.well-known/resourcesync,https://iptvguard.app/.well-known/resourcesync,,88,403,33800,949,3,text/html; charset=utf-8,3.022184ms,,4506658
.well-known/security.txt,https://iptvguard.app/.well-known/security.txt,,89,403,33800,949,3,text/html; charset=utf-8,3.040133ms,,4506659
.well-known/ssf-configuration,https://iptvguard.app/.well-known/ssf-configuration,,90,403,33800,949,3,text/html; charset=utf-8,3.053746ms,,450665a
.well-known/humans.txt,https://iptvguard.app/.well-known/humans.txt,,91,403,33800,949,3,text/html; charset=utf-8,3.05862ms,,450665b
.well-known/stun-key,https://iptvguard.app/.well-known/stun-key,,92,403,33800,949,3,text/html; charset=utf-8,3.16083ms,,450665c
.well-known/thread,https://iptvguard.app/.well-known/thread,,93,403,33800,949,3,text/html; charset=utf-8,3.819601ms,,450665d
.well-known/timezone,https://iptvguard.app/.well-known/timezone,,95,403,33807,949,3,text/html; charset=utf-8,2.793227ms,,450665f
.well-known/time,https://iptvguard.app/.well-known/time,,94,403,33800,949,3,text/html; charset=utf-8,10.818753ms,,450665e
.well-known/uma2-configuration,https://iptvguard.app/.well-known/uma2-configuration,,96,403,33800,949,3,text/html; charset=utf-8,3.372425ms,,4506660
.well-known/void,https://iptvguard.app/.well-known/void,,97,403,33800,949,3,text/html; charset=utf-8,3.052173ms,,4506661
.well-known/webfinger,https://iptvguard.app/.well-known/webfinger,,98,403,33800,949,3,text/html; charset=utf-8,5.949979ms,,4506662
0,https://iptvguard.app/0,,99,403,33800,949,3,text/html; charset=utf-8,3.44601ms,,4506663
00,https://iptvguard.app/00,,100,403,33800,949,3,text/html; charset=utf-8,3.042732ms,,4506664
01,https://iptvguard.app/01,,101,403,33800,949,3,text/html; charset=utf-8,2.934976ms,,4506665
03,https://iptvguard.app/03,,103,403,33807,949,3,text/html; charset=utf-8,2.775708ms,,4506667
02,https://iptvguard.app/02,,102,403,33800,949,3,text/html; charset=utf-8,2.947103ms,,4506666
04,https://iptvguard.app/04,,104,403,33800,949,3,text/html; charset=utf-8,2.926563ms,,4506668
05,https://iptvguard.app/05,,105,403,33800,949,3,text/html; charset=utf-8,3.047348ms,,4506669
06,https://iptvguard.app/06,,106,403,33800,949,3,text/html; charset=utf-8,3.013822ms,,450666a
07,https://iptvguard.app/07,,107,403,33800,949,3,text/html; charset=utf-8,4.196466ms,,450666b
08,https://iptvguard.app/08,,108,403,33800,949,3,text/html; charset=utf-8,2.96455ms,,450666c
09,https://iptvguard.app/09,,109,403,33800,949,3,text/html; charset=utf-8,2.964591ms,,450666d
1,https://iptvguard.app/1,,110,403,33807,949,3,text/html; charset=utf-8,2.851961ms,,450666e
10,https://iptvguard.app/10,,111,403,33800,949,3,text/html; charset=utf-8,2.94716ms,,450666f
100,https://iptvguard.app/100,,112,403,33800,949,3,text/html; charset=utf-8,4.344045ms,,4506670
1000,https://iptvguard.app/1000,,113,403,33800,949,3,text/html; charset=utf-8,2.962282ms,,4506671
1001,https://iptvguard.app/1001,,114,403,33800,949,3,text/html; charset=utf-8,4.641134ms,,4506672
101,https://iptvguard.app/101,,115,403,33800,949,3,text/html; charset=utf-8,3.648233ms,,4506673
103,https://iptvguard.app/103,,117,403,33807,949,3,text/html; charset=utf-8,4.455898ms,,4506675
102,https://iptvguard.app/102,,116,403,33800,949,3,text/html; charset=utf-8,24.356328ms,,4506674
11,https://iptvguard.app/11,,118,403,33800,949,3,text/html; charset=utf-8,3.040142ms,,4506676
12,https://iptvguard.app/12,,119,403,33807,949,3,text/html; charset=utf-8,3.083085ms,,4506677
123,https://iptvguard.app/123,,120,403,33807,949,3,text/html; charset=utf-8,2.766697ms,,4506678
13,https://iptvguard.app/13,,121,403,33807,949,3,text/html; charset=utf-8,2.853785ms,,4506679
14,https://iptvguard.app/14,,122,403,33807,949,3,text/html; charset=utf-8,2.891436ms,,450667a
15,https://iptvguard.app/15,,123,403,33807,949,3,text/html; charset=utf-8,2.926164ms,,450667b
1990,https://iptvguard.app/1990,,124,403,33807,949,3,text/html; charset=utf-8,2.819418ms,,450667c
1991,https://iptvguard.app/1991,,125,403,33807,949,3,text/html; charset=utf-8,2.765859ms,,450667d
1992,https://iptvguard.app/1992,,126,403,33807,949,3,text/html; charset=utf-8,2.829148ms,,450667e
1993,https://iptvguard.app/1993,,127,403,33800,949,3,text/html; charset=utf-8,3.373028ms,,450667f
1994,https://iptvguard.app/1994,,128,403,33800,949,3,text/html; charset=utf-8,2.991225ms,,4506680
1995,https://iptvguard.app/1995,,129,403,33800,949,3,text/html; charset=utf-8,3.37844ms,,4506681
