FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile,Ffufhash
gitlab,https://186.226.60.56/,,49,404,355,34,10,text/html; charset=iso-8859-1,702.430354ms,,5218231
graphql,https://186.226.60.56/,,51,404,355,34,10,text/html; charset=iso-8859-1,632.707667ms,,5218233
help,https://186.226.60.56/,,52,404,355,34,10,text/html; charset=iso-8859-1,586.04177ms,,5218234
host,https://186.226.60.56/,,53,404,355,34,10,text/html; charset=iso-8859-1,699.053796ms,,5218235
images,https://186.226.60.56/,,54,404,355,34,10,text/html; charset=iso-8859-1,659.625412ms,,5218236
img,https://186.226.60.56/,,56,404,355,34,10,text/html; charset=iso-8859-1,572.595483ms,,5218238
imap,https://186.226.60.56/,,55,404,355,34,10,text/html; charset=iso-8859-1,639.50135ms,,5218237
iredmail,https://186.226.60.56/,,57,404,355,34,10,text/html; charset=iso-8859-1,554.937735ms,,5218239
jenkins,https://186.226.60.56/,,58,404,355,34,10,text/html; charset=iso-8859-1,656.192668ms,,521823a
keycloak,https://186.226.60.56/,,59,404,355,34,10,text/html; charset=iso-8859-1,747.230378ms,,521823b
logon,https://186.226.60.56/,,61,404,355,34,10,text/html; charset=iso-8859-1,577.778344ms,,521823d
login,https://186.226.60.56/,,60,404,355,34,10,text/html; charset=iso-8859-1,714.376299ms,,521823c
loja,https://186.226.60.56/,,62,404,355,34,10,text/html; charset=iso-8859-1,552.720632ms,,521823e
mail,https://186.226.60.56/,,64,404,355,34,10,text/html; charset=iso-8859-1,493.539722ms,,5218240
manage,https://186.226.60.56/,,65,404,355,34,10,text/html; charset=iso-8859-1,648.811504ms,,5218241
marketplace,https://186.226.60.56/,,66,404,355,34,10,text/html; charset=iso-8859-1,711.898802ms,,5218242
media,https://186.226.60.56/,,67,404,355,34,10,text/html; charset=iso-8859-1,560.289659ms,,5218243
mobile,https://186.226.60.56/,,68,404,355,34,10,text/html; charset=iso-8859-1,599.479961ms,,5218244
monitor,https://186.226.60.56/,,69,404,355,34,10,text/html; charset=iso-8859-1,599.609274ms,,5218245
mysql,https://186.226.60.56/,,72,404,355,34,10,text/html; charset=iso-8859-1,679.252902ms,,5218248
mx2,https://186.226.60.56/,,71,404,355,34,10,text/html; charset=iso-8859-1,679.651694ms,,5218247
nagios,https://186.226.60.56/,,73,404,355,34,10,text/html; charset=iso-8859-1,592.370302ms,,5218249
ns1,https://186.226.60.56/,,75,404,355,34,10,text/html; charset=iso-8859-1,649.477398ms,,521824b
new,https://186.226.60.56/,,74,404,355,34,10,text/html; charset=iso-8859-1,685.215737ms,,521824a
oauth,https://186.226.60.56/,,78,404,355,34,10,text/html; charset=iso-8859-1,706.048907ms,,521824e
old,https://186.226.60.56/,,79,404,355,34,10,text/html; charset=iso-8859-1,786.712959ms,,521824f
ns3,https://186.226.60.56/,,77,404,355,34,10,text/html; charset=iso-8859-1,899.494741ms,,521824d
ns2,https://186.226.60.56/,,76,404,355,34,10,text/html; charset=iso-8859-1,899.650989ms,,521824c
painel,https://186.226.60.56/,,81,404,355,34,10,text/html; charset=iso-8859-1,858.484137ms,,5218251
phpmyadmin,https://186.226.60.56/,,83,404,355,34,10,text/html; charset=iso-8859-1,644.633087ms,,5218253
panel,https://186.226.60.56/,,82,404,355,34,10,text/html; charset=iso-8859-1,800.447587ms,,5218252
pop,https://186.226.60.56/,,85,404,355,34,10,text/html; charset=iso-8859-1,593.274541ms,,5218255
pop3,https://186.226.60.56/,,86,404,355,34,10,text/html; charset=iso-8859-1,600.383627ms,,5218256
pma,https://186.226.60.56/,,84,404,355,34,10,text/html; charset=iso-8859-1,793.536883ms,,5218254
postgres,https://186.226.60.56/,,88,404,355,34,10,text/html; charset=iso-8859-1,799.579651ms,,5218258
portal,https://186.226.60.56/,,87,404,355,34,10,text/html; charset=iso-8859-1,799.744083ms,,5218257
preview,https://186.226.60.56/,,89,404,355,34,10,text/html; charset=iso-8859-1,710.823437ms,,5218259
prod,https://186.226.60.56/,,90,404,355,34,10,text/html; charset=iso-8859-1,802.81333ms,,521825a
qa,https://186.226.60.56/,,92,404,355,34,10,text/html; charset=iso-8859-1,656.239239ms,,521825c
production,https://186.226.60.56/,,91,404,355,34,10,text/html; charset=iso-8859-1,698.978259ms,,521825b
rest,https://186.226.60.56/,,94,404,355,34,10,text/html; charset=iso-8859-1,508.671926ms,,521825e
relay,https://186.226.60.56/,,93,404,355,34,10,text/html; charset=iso-8859-1,644.853028ms,,521825d
review,https://186.226.60.56/,,95,404,355,34,10,text/html; charset=iso-8859-1,530.026481ms,,521825f
rh,https://186.226.60.56/,,96,404,355,34,10,text/html; charset=iso-8859-1,631.761875ms,,5218260
root,https://186.226.60.56/,,97,404,355,34,10,text/html; charset=iso-8859-1,675.475915ms,,5218261
roundcube,https://186.226.60.56/,,98,404,355,34,10,text/html; charset=iso-8859-1,614.054633ms,,5218262
secure,https://186.226.60.56/,,101,404,355,34,10,text/html; charset=iso-8859-1,609.76707ms,,5218265
sandbox,https://186.226.60.56/,,100,404,355,34,10,text/html; charset=iso-8859-1,662.772434ms,,5218264
sac,https://186.226.60.56/,,99,404,355,34,10,text/html; charset=iso-8859-1,746.002185ms,,5218263
server,https://186.226.60.56/,,102,404,355,34,10,text/html; charset=iso-8859-1,559.491901ms,,5218266
sftp,https://186.226.60.56/,,103,404,355,34,10,text/html; charset=iso-8859-1,668.958143ms,,5218267
sistema,https://186.226.60.56/,,105,404,355,34,10,text/html; charset=iso-8859-1,565.252529ms,,5218269
shop,https://186.226.60.56/,,104,404,355,34,10,text/html; charset=iso-8859-1,746.457749ms,,5218268
sistema1,https://186.226.60.56/,,106,404,355,34,10,text/html; charset=iso-8859-1,579.715812ms,,521826a
smtp,https://186.226.60.56/,,108,404,355,34,10,text/html; charset=iso-8859-1,587.907867ms,,521826c
smtp2,https://186.226.60.56/,,109,404,355,34,10,text/html; charset=iso-8859-1,504.478231ms,,521826d
sistemas,https://186.226.60.56/,,107,404,355,34,10,text/html; charset=iso-8859-1,680.133812ms,,521826b
squirrelmail,https://186.226.60.56/,,110,404,355,34,10,text/html; charset=iso-8859-1,793.34003ms,,521826e
sso,https://186.226.60.56/,,111,404,355,34,10,text/html; charset=iso-8859-1,704.40584ms,,521826f
stage,https://186.226.60.56/,,112,404,355,34,10,text/html; charset=iso-8859-1,592.629765ms,,5218270
staging,https://186.226.60.56/,,113,404,355,34,10,text/html; charset=iso-8859-1,619.51014ms,,5218271
static,https://186.226.60.56/,,114,404,355,34,10,text/html; charset=iso-8859-1,600.057699ms,,5218272
store,https://186.226.60.56/,,116,404,355,34,10,text/html; charset=iso-8859-1,611.290494ms,,5218274
status,https://186.226.60.56/,,115,404,355,34,10,text/html; charset=iso-8859-1,690.924803ms,,5218273
stream,https://186.226.60.56/,,117,404,355,34,10,text/html; charset=iso-8859-1,718.037446ms,,5218275
suporte,https://186.226.60.56/,,118,404,355,34,10,text/html; charset=iso-8859-1,588.288982ms,,5218276
suporte2,https://186.226.60.56/,,119,404,355,34,10,text/html; charset=iso-8859-1,571.146638ms,,5218277
test,https://186.226.60.56/,,121,404,355,34,10,text/html; charset=iso-8859-1,575.504052ms,,5218279
swagger,https://186.226.60.56/,,120,404,355,34,10,text/html; charset=iso-8859-1,670.38016ms,,5218278
uat,https://186.226.60.56/,,123,404,355,34,10,text/html; charset=iso-8859-1,641.976228ms,,521827b
v3,https://186.226.60.56/,,125,404,355,34,10,text/html; charset=iso-8859-1,603.67614ms,,521827d
v2,https://186.226.60.56/,,124,404,355,34,10,text/html; charset=iso-8859-1,722.862008ms,,521827c
vendas,https://186.226.60.56/,,126,404,355,34,10,text/html; charset=iso-8859-1,560.151602ms,,521827e
video,https://186.226.60.56/,,127,404,355,34,10,text/html; charset=iso-8859-1,659.332006ms,,521827f
web,https://186.226.60.56/,,129,404,355,34,10,text/html; charset=iso-8859-1,747.295448ms,,5218281
vps,https://186.226.60.56/,,128,404,355,34,10,text/html; charset=iso-8859-1,747.827588ms,,5218280
web1,https://186.226.60.56/,,130,404,355,34,10,text/html; charset=iso-8859-1,683.290996ms,,5218282
web2,https://186.226.60.56/,,131,404,355,34,10,text/html; charset=iso-8859-1,688.519561ms,,5218283
webdisk,https://186.226.60.56/,,133,404,355,34,10,text/html; charset=iso-8859-1,586.934845ms,,5218285
web3,https://186.226.60.56/,,132,404,355,34,10,text/html; charset=iso-8859-1,587.280332ms,,5218284
webhook,https://186.226.60.56/,,134,404,355,34,10,text/html; charset=iso-8859-1,752.158098ms,,5218286
webmail2,https://186.226.60.56/,,136,404,355,34,10,text/html; charset=iso-8859-1,576.699961ms,,5218288
webmail,https://186.226.60.56/,,135,404,355,34,10,text/html; charset=iso-8859-1,763.785756ms,,5218287
www,https://186.226.60.56/,,139,404,355,34,10,text/html; charset=iso-8859-1,560.942646ms,,521828b
whm,https://186.226.60.56/,,137,404,355,34,10,text/html; charset=iso-8859-1,782.56709ms,,5218289
www.cron,https://186.226.60.56/,,140,404,355,34,10,text/html; charset=iso-8859-1,689.578269ms,,521828c
www.review,https://186.226.60.56/,,141,404,355,34,10,text/html; charset=iso-8859-1,727.485401ms,,521828d
www2,https://186.226.60.56/,,142,404,355,34,10,text/html; charset=iso-8859-1,599.659473ms,,521828e
www4,https://186.226.60.56/,,144,404,355,34,10,text/html; charset=iso-8859-1,599.389771ms,,5218290
