FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile,Ffufhash
.well-known/assetlinks.json,https://hq.iptvguard.app/.well-known/assetlinks.json,,46,403,33808,949,3,text/html; charset=utf-8,3.089949ms,,a82192e
.well-known/ashrae,https://hq.iptvguard.app/.well-known/ashrae,,45,403,33811,949,3,text/html; charset=utf-8,2.980758ms,,a82192d
.well-known/apple-app-site-association,https://hq.iptvguard.app/.well-known/apple-app-site-association,,43,403,33800,949,3,text/html; charset=utf-8,3.208508ms,,a82192b
.well-known/autoconfig/mail,https://hq.iptvguard.app/.well-known/autoconfig/mail,,47,403,33807,949,3,text/html; charset=utf-8,3.007592ms,,a82192f
.well-known/browserid,https://hq.iptvguard.app/.well-known/browserid,,48,403,33807,949,3,text/html; charset=utf-8,3.012865ms,,a821930
.well-known/apple-developer-merchantid-domain-association,https://hq.iptvguard.app/.well-known/apple-developer-merchantid-domain-association,,44,403,33807,949,3,text/html; charset=utf-8,22.652388ms,,a82192c
.well-known/caldav,https://hq.iptvguard.app/.well-known/caldav,,49,403,33807,949,3,text/html; charset=utf-8,3.408147ms,,a821931
.well-known/carddav,https://hq.iptvguard.app/.well-known/carddav,,50,403,33807,949,3,text/html; charset=utf-8,2.940456ms,,a821932
.well-known/coap,https://hq.iptvguard.app/.well-known/coap,,52,403,33807,949,3,text/html; charset=utf-8,3.164545ms,,a821934
.well-known/change-password,https://hq.iptvguard.app/.well-known/change-password,,51,403,33800,949,3,text/html; charset=utf-8,3.822083ms,,a821933
.well-known/core,https://hq.iptvguard.app/.well-known/core,,53,403,33807,949,3,text/html; charset=utf-8,2.913315ms,,a821935
.well-known/dnt,https://hq.iptvguard.app/.well-known/dnt,,55,403,33807,949,3,text/html; charset=utf-8,3.045014ms,,a821937
.well-known/dnt-policy.txt,https://hq.iptvguard.app/.well-known/dnt-policy.txt,,56,403,33807,949,3,text/html; charset=utf-8,2.967587ms,,a821938
.well-known/csvm,https://hq.iptvguard.app/.well-known/csvm,,54,403,33807,949,3,text/html; charset=utf-8,22.738005ms,,a821936
.well-known/dots,https://hq.iptvguard.app/.well-known/dots,,57,403,33807,949,3,text/html; charset=utf-8,3.050396ms,,a821939
.well-known/ecips,https://hq.iptvguard.app/.well-known/ecips,,58,403,33807,949,3,text/html; charset=utf-8,2.927862ms,,a82193a
.well-known/enterprise-transport-security,https://hq.iptvguard.app/.well-known/enterprise-transport-security,,59,403,33807,949,3,text/html; charset=utf-8,2.991426ms,,a82193b
.well-known/est,https://hq.iptvguard.app/.well-known/est,,60,403,33800,949,3,text/html; charset=utf-8,3.103054ms,,a82193c
.well-known/genid,https://hq.iptvguard.app/.well-known/genid,,61,403,33807,949,3,text/html; charset=utf-8,2.955693ms,,a82193d
.well-known/hoba,https://hq.iptvguard.app/.well-known/hoba,,62,403,33807,949,3,text/html; charset=utf-8,2.980965ms,,a82193e
.well-known/host-meta.json,https://hq.iptvguard.app/.well-known/host-meta.json,,64,403,33800,949,3,text/html; charset=utf-8,3.056682ms,,a821940
.well-known/host-meta,https://hq.iptvguard.app/.well-known/host-meta,,63,403,33807,949,3,text/html; charset=utf-8,7.847434ms,,a82193f
.well-known/http-opportunistic,https://hq.iptvguard.app/.well-known/http-opportunistic,,65,403,33807,949,3,text/html; charset=utf-8,2.98912ms,,a821941
.well-known/idp-proxy,https://hq.iptvguard.app/.well-known/idp-proxy,,66,403,33800,949,3,text/html; charset=utf-8,5.348794ms,,a821942
.well-known/jmap,https://hq.iptvguard.app/.well-known/jmap,,67,403,33807,949,3,text/html; charset=utf-8,2.880906ms,,a821943
.well-known/jwks.json,https://hq.iptvguard.app/.well-known/jwks.json,,68,403,33807,949,3,text/html; charset=utf-8,3.005247ms,,a821944
.well-known/keybase.txt,https://hq.iptvguard.app/.well-known/keybase.txt,,69,403,33811,949,3,text/html; charset=utf-8,2.949439ms,,a821945
.well-known/looking-glass,https://hq.iptvguard.app/.well-known/looking-glass,,70,403,33811,949,3,text/html; charset=utf-8,3.061661ms,,a821946
.well-known/matrix,https://hq.iptvguard.app/.well-known/matrix,,71,403,33811,949,3,text/html; charset=utf-8,3.270046ms,,a821947
.well-known/mercure,https://hq.iptvguard.app/.well-known/mercure,,72,403,33807,949,3,text/html; charset=utf-8,4.250201ms,,a821948
.well-known/mta-sts.txt,https://hq.iptvguard.app/.well-known/mta-sts.txt,,73,403,33807,949,3,text/html; charset=utf-8,3.053104ms,,a821949
.well-known/mud,https://hq.iptvguard.app/.well-known/mud,,74,403,33807,949,3,text/html; charset=utf-8,3.099881ms,,a82194a
.well-known/nfv-oauth-server-configuration,https://hq.iptvguard.app/.well-known/nfv-oauth-server-configuration,,75,403,33807,949,3,text/html; charset=utf-8,4.512031ms,,a82194b
.well-known/ni,https://hq.iptvguard.app/.well-known/ni,,76,403,33811,949,3,text/html; charset=utf-8,4.715851ms,,a82194c
.well-known/oauth-authorization-server,https://hq.iptvguard.app/.well-known/oauth-authorization-server,,78,403,33811,949,3,text/html; charset=utf-8,3.025618ms,,a82194e
.well-known/openid-configuration,https://hq.iptvguard.app/.well-known/openid-configuration,,79,403,33811,949,3,text/html; charset=utf-8,2.971016ms,,a82194f
.well-known/openid-federation,https://hq.iptvguard.app/.well-known/openid-federation,,80,403,33811,949,3,text/html; charset=utf-8,2.944959ms,,a821950
.well-known/openorg,https://hq.iptvguard.app/.well-known/openorg,,81,403,33811,949,3,text/html; charset=utf-8,3.032179ms,,a821951
.well-known/openpgpkey,https://hq.iptvguard.app/.well-known/openpgpkey,,82,403,33811,949,3,text/html; charset=utf-8,3.790424ms,,a821952
.well-known/pki-validation,https://hq.iptvguard.app/.well-known/pki-validation,,83,403,33800,949,3,text/html; charset=utf-8,3.216821ms,,a821953
.well-known/posh,https://hq.iptvguard.app/.well-known/posh,,84,403,33807,949,3,text/html; charset=utf-8,3.131445ms,,a821954
.well-known/pvd,https://hq.iptvguard.app/.well-known/pvd,,85,403,33807,949,3,text/html; charset=utf-8,3.061973ms,,a821955
.well-known/reload-config,https://hq.iptvguard.app/.well-known/reload-config,,86,403,33807,949,3,text/html; charset=utf-8,3.002102ms,,a821956
.well-known/repute-template,https://hq.iptvguard.app/.well-known/repute-template,,87,403,33807,949,3,text/html; charset=utf-8,3.862823ms,,a821957
.well-known/resourcesync,https://hq.iptvguard.app/.well-known/resourcesync,,88,403,33807,949,3,text/html; charset=utf-8,3.044815ms,,a821958
.well-known/security.txt,https://hq.iptvguard.app/.well-known/security.txt,,89,403,33807,949,3,text/html; charset=utf-8,3.091626ms,,a821959
.well-known/ssf-configuration,https://hq.iptvguard.app/.well-known/ssf-configuration,,90,403,33807,949,3,text/html; charset=utf-8,2.949401ms,,a82195a
.well-known/stun-key,https://hq.iptvguard.app/.well-known/stun-key,,92,403,33800,949,3,text/html; charset=utf-8,3.369763ms,,a82195c
.well-known/humans.txt,https://hq.iptvguard.app/.well-known/humans.txt,,91,403,33807,949,3,text/html; charset=utf-8,3.605388ms,,a82195b
.well-known/thread,https://hq.iptvguard.app/.well-known/thread,,93,403,33811,949,3,text/html; charset=utf-8,2.938338ms,,a82195d
.well-known/time,https://hq.iptvguard.app/.well-known/time,,94,403,33811,949,3,text/html; charset=utf-8,3.17575ms,,a82195e
.well-known/timezone,https://hq.iptvguard.app/.well-known/timezone,,95,403,33811,949,3,text/html; charset=utf-8,3.009706ms,,a82195f
.well-known/uma2-configuration,https://hq.iptvguard.app/.well-known/uma2-configuration,,96,403,33807,949,3,text/html; charset=utf-8,4.380754ms,,a821960
.well-known/void,https://hq.iptvguard.app/.well-known/void,,97,403,33807,949,3,text/html; charset=utf-8,2.971798ms,,a821961
.well-known/webfinger,https://hq.iptvguard.app/.well-known/webfinger,,98,403,33807,949,3,text/html; charset=utf-8,3.553359ms,,a821962
0,https://hq.iptvguard.app/0,,99,403,33811,949,3,text/html; charset=utf-8,2.964771ms,,a821963
00,https://hq.iptvguard.app/00,,100,403,33800,949,3,text/html; charset=utf-8,5.02491ms,,a821964
01,https://hq.iptvguard.app/01,,101,403,33811,949,3,text/html; charset=utf-8,3.032868ms,,a821965
02,https://hq.iptvguard.app/02,,102,403,33811,949,3,text/html; charset=utf-8,3.040159ms,,a821966
03,https://hq.iptvguard.app/03,,103,403,33811,949,3,text/html; charset=utf-8,2.985802ms,,a821967
04,https://hq.iptvguard.app/04,,104,403,33811,949,3,text/html; charset=utf-8,3.968265ms,,a821968
05,https://hq.iptvguard.app/05,,105,403,33811,949,3,text/html; charset=utf-8,3.642783ms,,a821969
06,https://hq.iptvguard.app/06,,106,403,33811,949,3,text/html; charset=utf-8,2.984065ms,,a82196a
07,https://hq.iptvguard.app/07,,107,403,33800,949,3,text/html; charset=utf-8,3.089967ms,,a82196b
09,https://hq.iptvguard.app/09,,109,403,33800,949,3,text/html; charset=utf-8,3.069516ms,,a82196d
08,https://hq.iptvguard.app/08,,108,403,33811,949,3,text/html; charset=utf-8,3.152116ms,,a82196c
1,https://hq.iptvguard.app/1,,110,403,33811,949,3,text/html; charset=utf-8,2.949062ms,,a82196e
10,https://hq.iptvguard.app/10,,111,403,33811,949,3,text/html; charset=utf-8,2.942401ms,,a82196f
100,https://hq.iptvguard.app/100,,112,403,33811,949,3,text/html; charset=utf-8,2.985503ms,,a821970
1000,https://hq.iptvguard.app/1000,,113,403,33811,949,3,text/html; charset=utf-8,2.955468ms,,a821971
1001,https://hq.iptvguard.app/1001,,114,403,33811,949,3,text/html; charset=utf-8,2.954331ms,,a821972
101,https://hq.iptvguard.app/101,,115,403,33800,949,3,text/html; charset=utf-8,3.062471ms,,a821973
102,https://hq.iptvguard.app/102,,116,403,33811,949,3,text/html; charset=utf-8,2.931503ms,,a821974
103,https://hq.iptvguard.app/103,,117,403,33807,949,3,text/html; charset=utf-8,3.072234ms,,a821975
11,https://hq.iptvguard.app/11,,118,403,33807,949,3,text/html; charset=utf-8,2.989659ms,,a821976
12,https://hq.iptvguard.app/12,,119,403,33807,949,3,text/html; charset=utf-8,2.981554ms,,a821977
123,https://hq.iptvguard.app/123,,120,403,33807,949,3,text/html; charset=utf-8,2.979851ms,,a821978
13,https://hq.iptvguard.app/13,,121,403,33807,949,3,text/html; charset=utf-8,2.950772ms,,a821979
14,https://hq.iptvguard.app/14,,122,403,33807,949,3,text/html; charset=utf-8,2.962912ms,,a82197a
15,https://hq.iptvguard.app/15,,123,403,33811,949,3,text/html; charset=utf-8,3.585505ms,,a82197b
1990,https://hq.iptvguard.app/1990,,124,403,33800,949,3,text/html; charset=utf-8,3.056956ms,,a82197c
1991,https://hq.iptvguard.app/1991,,125,403,33800,949,3,text/html; charset=utf-8,3.064697ms,,a82197d
1992,https://hq.iptvguard.app/1992,,126,403,33800,949,3,text/html; charset=utf-8,3.200387ms,,a82197e
1993,https://hq.iptvguard.app/1993,,127,403,33800,949,3,text/html; charset=utf-8,3.176307ms,,a82197f
1994,https://hq.iptvguard.app/1994,,128,403,33800,949,3,text/html; charset=utf-8,3.082708ms,,a821980
1995,https://hq.iptvguard.app/1995,,129,403,33800,949,3,text/html; charset=utf-8,3.232301ms,,a821981
1996,https://hq.iptvguard.app/1996,,130,403,33800,949,3,text/html; charset=utf-8,3.063902ms,,a821982
1998,https://hq.iptvguard.app/1998,,132,403,33807,949,3,text/html; charset=utf-8,3.024351ms,,a821984
1997,https://hq.iptvguard.app/1997,,131,403,33811,949,3,text/html; charset=utf-8,2.96897ms,,a821983
1999,https://hq.iptvguard.app/1999,,133,403,33811,949,3,text/html; charset=utf-8,2.984452ms,,a821985
1x1,https://hq.iptvguard.app/1x1,,134,403,33811,949,3,text/html; charset=utf-8,2.967068ms,,a821986
2,https://hq.iptvguard.app/2,,135,403,33811,949,3,text/html; charset=utf-8,2.983637ms,,a821987
20,https://hq.iptvguard.app/20,,136,403,33811,949,3,text/html; charset=utf-8,2.948645ms,,a821988
200,https://hq.iptvguard.app/200,,137,403,33811,949,3,text/html; charset=utf-8,3.73267ms,,a821989
2000,https://hq.iptvguard.app/2000,,138,403,33811,949,3,text/html; charset=utf-8,2.98708ms,,a82198a
2001,https://hq.iptvguard.app/2001,,139,403,33807,949,3,text/html; charset=utf-8,2.977252ms,,a82198b
2002,https://hq.iptvguard.app/2002,,140,403,33811,949,3,text/html; charset=utf-8,2.913357ms,,a82198c
2003,https://hq.iptvguard.app/2003,,141,403,33807,949,3,text/html; charset=utf-8,2.946261ms,,a82198d
2004,https://hq.iptvguard.app/2004,,142,403,33807,949,3,text/html; charset=utf-8,2.981977ms,,a82198e
2005,https://hq.iptvguard.app/2005,,143,403,33811,949,3,text/html; charset=utf-8,3.091234ms,,a82198f
2006,https://hq.iptvguard.app/2006,,144,403,33807,949,3,text/html; charset=utf-8,5.074819ms,,a821990
2007,https://hq.iptvguard.app/2007,,145,403,33807,949,3,text/html; charset=utf-8,3.066242ms,,a821991
2008,https://hq.iptvguard.app/2008,,146,403,33807,949,3,text/html; charset=utf-8,3.036742ms,,a821992
2009,https://hq.iptvguard.app/2009,,147,403,33811,949,3,text/html; charset=utf-8,2.980256ms,,a821993
2010,https://hq.iptvguard.app/2010,,148,403,33807,949,3,text/html; charset=utf-8,2.977392ms,,a821994
2011,https://hq.iptvguard.app/2011,,149,403,33811,949,3,text/html; charset=utf-8,2.925017ms,,a821995
2012,https://hq.iptvguard.app/2012,,150,403,33811,949,3,text/html; charset=utf-8,3.186268ms,,a821996
2013,https://hq.iptvguard.app/2013,,151,403,33807,949,3,text/html; charset=utf-8,3.019411ms,,a821997
2014,https://hq.iptvguard.app/2014,,152,403,33807,949,3,text/html; charset=utf-8,5.027598ms,,a821998
